date,cash,position_value,total_value,num_positions,sector_exposure,daily_return
2019-09-04,206441.9171645663,59721.36382865906,266163.28099322534,15,"{'Industrials': 2, 'Technology': 3, 'Communication Services': 1, 'Health Care': 2, 'Biopharmaceutical': 1, 'Information Technology': 2, 'Consumer Staples': 3, 'Utilities': 1}",0.0011705502025947112
2019-09-05,217319.7388656161,49181.812562942505,266501.5514285586,12,"{'Technology': 3, 'Communication Services': 1, 'Biopharmaceutical': 1, 'Information Technology': 2, 'Consumer Staples': 3, 'Utilities': 1, 'Industrials': 1}",0.001270913230671633
2019-09-06,203791.52098212976,62609.13433074951,266400.65531287924,15,"{'Technology': 4, 'Communication Services': 1, 'Biopharmaceutical': 1, 'Information Technology': 4, 'Consumer Staples': 3, 'Utilities': 1, 'Industrials': 1}",-0.0003785948529698713
2019-09-09,207115.2123815133,58844.73578643799,265959.9481679513,14,"{'Communication Services': 1, 'Biopharmaceutical': 1, 'Information Technology': 4, 'Consumer Staples': 3, 'Technology': 3, 'Utilities': 1, 'Industrials': 1}",-0.0016543020301895695
2019-09-10,205815.7810004517,59881.59864616394,265697.37964661565,14,"{'Biopharmaceutical': 1, 'Information Technology': 4, 'Consumer Staples': 3, 'Technology': 3, 'Utilities': 1, 'Industrials': 1, 'Financials': 1}",-0.0009872483550412703
2019-09-11,183868.03998048016,82277.6231470108,266145.66312749096,18,"{'Biopharmaceutical': 1, 'Information Technology': 4, 'Consumer Staples': 3, 'Technology': 3, 'Utilities': 1, 'Industrials': 2, 'Financials': 2, 'Health Care': 1, 'Information technology': 1}",0.0016871957166892937
2019-09-12,174411.54319418615,91844.79694223404,266256.3401364202,19,"{'Biopharmaceutical': 1, 'Consumer Staples': 3, 'Technology': 3, 'Utilities': 1, 'Industrials': 2, 'Information Technology': 3, 'Financials': 3, 'Health Care': 1, 'Information technology': 1, 'Materials': 1}",0.0004158512584000462
2019-09-13,173144.3810499561,93072.81759166718,266217.19864162325,19,"{'Biopharmaceutical': 1, 'Consumer Staples': 3, 'Technology': 3, 'Utilities': 1, 'Industrials': 2, 'Information Technology': 3, 'Financials': 3, 'Information technology': 1, 'Materials': 1, 'Consumer Discretionary': 1}",-0.0001470068084648002
2019-09-16,166673.6445222536,99069.40230989456,265743.04683214816,20,"{'Biopharmaceutical': 1, 'Consumer Staples': 3, 'Technology': 3, 'Utilities': 1, 'Industrials': 2, 'Information Technology': 3, 'Financials': 3, 'Information technology': 1, 'Materials': 2, 'Consumer Discretionary': 1}",-0.001781071290263947
2019-09-17,166673.6445222536,99248.88214921951,265922.5266714731,20,"{'Biopharmaceutical': 1, 'Consumer Staples': 3, 'Technology': 3, 'Utilities': 1, 'Industrials': 2, 'Information Technology': 3, 'Financials': 3, 'Information technology': 1, 'Materials': 2, 'Consumer Discretionary': 1}",0.0006753886563146683
2019-09-18,166673.6445222536,99052.81017303467,265726.45469528827,20,"{'Biopharmaceutical': 1, 'Consumer Staples': 3, 'Technology': 3, 'Utilities': 1, 'Industrials': 2, 'Information Technology': 3, 'Financials': 3, 'Information technology': 1, 'Materials': 2, 'Consumer Discretionary': 1}",-0.0007373274413381425
2019-09-19,166673.6445222536,98567.22921848297,265240.87374073657,20,"{'Biopharmaceutical': 1, 'Consumer Staples': 3, 'Technology': 3, 'Utilities': 1, 'Industrials': 2, 'Information Technology': 3, 'Financials': 3, 'Information technology': 1, 'Materials': 2, 'Consumer Discretionary': 1}",-0.0018273715167295146
2019-09-20,182642.31847994207,82928.14126968384,265570.4597496259,17,"{'Biopharmaceutical': 1, 'Consumer Staples': 3, 'Technology': 2, 'Industrials': 2, 'Information Technology': 3, 'Financials': 3, 'Materials': 2, 'Consumer Discretionary': 1}",0.0012425913255416088
2019-09-23,181356.6226850782,85248.65300559998,266605.27569067816,17,"{'Biopharmaceutical': 1, 'Technology': 2, 'Consumer Staples': 2, 'Industrials': 2, 'Information Technology': 3, 'Financials': 3, 'Materials': 2, 'Consumer Discretionary': 1, 'Health Care': 1}",0.003896577736951068
2019-09-24,211090.31630121666,54050.11853122711,265140.4348324438,10,"{'Information Technology': 2, 'Financials': 3, 'Industrials': 1, 'Materials': 2, 'Consumer Discretionary': 1, 'Health Care': 1}",-0.005494418122220179
2019-09-25,188712.41654773528,77729.32151222229,266441.73805995757,15,"{'Information Technology': 3, 'Financials': 3, 'Industrials': 1, 'Materials': 2, 'Consumer Discretionary': 1, 'Health Care': 2, 'Consumer Staples': 1, 'Energy': 1, 'Technology': 1}",0.004907977269993369
2019-09-26,218118.39327506724,47789.48673725128,265907.8800123185,9,"{'Materials': 2, 'Financials': 1, 'Consumer Discretionary': 1, 'Information Technology': 1, 'Consumer Staples': 1, 'Energy': 1, 'Technology': 1, 'Health Care': 1}",-0.0020036577284259227
2019-09-27,214586.7883528631,51195.936787605286,265782.7251404684,10,"{'Materials': 2, 'Financials': 1, 'Consumer Discretionary': 2, 'Information Technology': 1, 'Consumer Staples': 1, 'Energy': 1, 'Technology': 1, 'Health Care': 1}",-0.0004706700374742523
2019-09-30,191980.97969037615,73614.11755561829,265595.09724599443,15,"{'Materials': 2, 'Financials': 3, 'Consumer Discretionary': 2, 'Information Technology': 1, 'Consumer Staples': 3, 'Energy': 1, 'Technology': 1, 'Health Care': 1, 'Real Estate': 1}",-0.0007059446560148119
2019-10-01,230807.13704981885,34625.028522491455,265432.16557231033,8,"{'Consumer Staples': 3, 'Technology': 1, 'Health Care': 1, 'Consumer Discretionary': 1, 'Real Estate': 1, 'Financials': 1}",-0.0006134588905201133
2019-10-02,248284.26409716145,16693.482187271118,264977.7462844326,4,"{'Consumer Discretionary': 1, 'Consumer Staples': 1, 'Real Estate': 1, 'Financials': 1}",-0.00171199781645881
2019-10-03,227485.8279635075,37619.985713005066,265105.81367651257,10,"{'Consumer Discretionary': 3, 'Consumer Staples': 2, 'Real Estate': 1, 'Financials': 1, 'Energy': 1, 'Industrials': 1, 'Information Technology': 1}",0.0004833137645547936
2019-10-04,211715.37462354978,53649.86403274536,265365.2386562951,13,"{'Consumer Discretionary': 2, 'Consumer Staples': 3, 'Real Estate': 1, 'Financials': 1, 'Energy': 2, 'Information Technology': 1, 'Health Care': 2, 'Materials': 1}",0.0009785714473207197
2019-10-07,228540.60626435952,36338.44333267212,264879.04959703167,9,"{'Financials': 1, 'Consumer Discretionary': 1, 'Energy': 2, 'Information Technology': 1, 'Consumer Staples': 2, 'Health Care': 1, 'Materials': 1}",-0.0018321505172467223
2019-10-08,248136.18059350143,16615.84832763672,264752.02892113815,4,"{'Information Technology': 1, 'Consumer Staples': 1, 'Energy': 1, 'Materials': 1}",-0.00047954217627543816
2019-10-09,227432.84976380353,37432.12266540527,264864.9724292088,10,"{'Information Technology': 2, 'Consumer Staples': 2, 'Energy': 1, 'Materials': 1, 'Consumer Discretionary': 1, 'Real Estate': 2, 'Technology': 1}",0.0004266011049316454
2019-10-10,205073.07247858847,58562.315944194794,263635.38842278323,15,"{'Information Technology': 3, 'Consumer Staples': 2, 'Energy': 1, 'Materials': 1, 'Consumer Discretionary': 1, 'Real Estate': 2, 'Technology': 2, 'Utilities': 1, 'Health Care': 1, 'Industrials': 1}",-0.004642305077747544
2019-10-11,192876.4902110203,72568.23007965088,265444.7202906712,17,"{'Information Technology': 4, 'Consumer Staples': 2, 'Energy': 2, 'Materials': 1, 'Consumer Discretionary': 1, 'Real Estate': 2, 'Technology': 2, 'Health Care': 1, 'Industrials': 2}",0.006863008334019316
2019-10-14,179052.21243761087,86452.67611408234,265504.8885516932,19,"{'Information Technology': 4, 'Consumer Staples': 2, 'Energy': 2, 'Materials': 1, 'Consumer Discretionary': 2, 'Real Estate': 2, 'Technology': 3, 'Health Care': 2, 'Industrials': 1}",0.00022666964690820635
2019-10-15,176754.47055611465,89174.36519145966,265928.83574757434,19,"{'Information Technology': 4, 'Consumer Staples': 2, 'Energy': 2, 'Materials': 1, 'Consumer Discretionary': 2, 'Real Estate': 2, 'Technology': 2, 'Health Care': 2, 'Industrials': 2}",0.0015967585312413046
2019-10-16,176478.66934577207,88314.8426771164,264793.51202288846,19,"{'Information Technology': 4, 'Consumer Staples': 2, 'Energy': 2, 'Materials': 1, 'Consumer Discretionary': 2, 'Real Estate': 2, 'Technology': 1, 'Health Care': 2, 'Industrials': 2, 'Information technology': 1}",-0.00426927648329023
2019-10-17,173685.55220467757,91939.55792236328,265625.1101270409,19,"{'Consumer Staples': 2, 'Energy': 2, 'Materials': 1, 'Consumer Discretionary': 2, 'Real Estate': 2, 'Technology': 1, 'Information Technology': 3, 'Health Care': 2, 'Industrials': 3, 'Information technology': 1}",0.003140553172165772
2019-10-18,187504.16536412973,77775.56436252594,265279.72972665564,16,"{'Consumer Staples': 2, 'Energy': 2, 'Materials': 1, 'Consumer Discretionary': 2, 'Real Estate': 2, 'Technology': 1, 'Information Technology': 2, 'Health Care': 2, 'Industrials': 2}",-0.00130025508589926
2019-10-21,164289.4864964218,101280.91917514801,265570.4056715698,20,"{'Consumer Staples': 2, 'Energy': 2, 'Materials': 1, 'Consumer Discretionary': 4, 'Real Estate': 2, 'Technology': 1, 'Information Technology': 3, 'Health Care': 2, 'Industrials': 3}",0.001095733719322256
2019-10-22,174481.88759309278,92382.03804779053,266863.9256408833,18,"{'Consumer Staples': 2, 'Materials': 1, 'Consumer Discretionary': 3, 'Real Estate': 2, 'Technology': 1, 'Information Technology': 3, 'Health Care': 2, 'Energy': 1, 'Industrials': 3}",0.004870723324921888
2019-10-23,165398.79874153584,101945.04144477844,267343.8401863143,19,"{'Consumer Staples': 2, 'Materials': 1, 'Real Estate': 2, 'Technology': 2, 'Information Technology': 3, 'Health Care': 3, 'Energy': 1, 'Consumer Discretionary': 2, 'Industrials': 3}",0.001798349268371524
2019-10-24,168307.24205482414,101025.7370929718,269332.97914779594,18,"{'Consumer Staples': 2, 'Materials': 1, 'Real Estate': 2, 'Technology': 2, 'Energy': 1, 'Information Technology': 2, 'Consumer Discretionary': 2, 'Health Care': 2, 'Industrials': 3, 'Financials': 1}",0.007440377006986187
2019-10-25,155457.94681789968,114439.27121734619,269897.2180352459,20,"{'Consumer Staples': 2, 'Materials': 1, 'Real Estate': 2, 'Technology': 2, 'Energy': 1, 'Information Technology': 2, 'Consumer Discretionary': 3, 'Health Care': 3, 'Industrials': 3, 'Financials': 1}",0.002094949119247458
2019-10-28,165557.90345765275,105240.7917060852,270798.695163738,18,"{'Consumer Staples': 2, 'Materials': 1, 'Real Estate': 2, 'Energy': 1, 'Information Technology': 2, 'Consumer Discretionary': 3, 'Health Care': 2, 'Industrials': 3, 'Technology': 1, 'Financials': 1}",0.0033400756593733316
2019-10-29,166149.38708065424,103166.79069328308,269316.17777393735,18,"{'Consumer Staples': 2, 'Materials': 1, 'Real Estate': 2, 'Energy': 1, 'Information Technology': 2, 'Consumer Discretionary': 3, 'Health Care': 3, 'Industrials': 1, 'Technology': 2, 'Financials': 1}",-0.005474610536451152
2019-10-30,159689.83947882568,109556.4927406311,269246.3322194568,19,"{'Consumer Staples': 2, 'Materials': 1, 'Real Estate': 2, 'Energy': 1, 'Information Technology': 3, 'Consumer Discretionary': 3, 'Health Care': 3, 'Technology': 2, 'Financials': 1, 'Industrials': 1}",-0.0002593440730440655
2019-10-31,153156.4295711815,114904.86636161804,268061.2959327996,20,"{'Consumer Staples': 2, 'Materials': 1, 'Real Estate': 2, 'Energy': 1, 'Information Technology': 3, 'Consumer Discretionary': 3, 'Health Care': 4, 'Technology': 2, 'Financials': 1, 'Industrials': 1}",-0.0044013089310769304
2019-11-01,171745.64378888518,100546.79529762268,272292.4390865079,17,"{'Consumer Staples': 2, 'Materials': 1, 'Real Estate': 1, 'Energy': 1, 'Consumer Discretionary': 3, 'Health Care': 3, 'Information Technology': 2, 'Technology': 2, 'Financials': 1, 'Industrials': 1}",0.015784237478166263
2019-11-04,152199.0754645492,121384.10228347778,273583.177748027,20,"{'Consumer Staples': 3, 'Materials': 1, 'Real Estate': 1, 'Energy': 1, 'Consumer Discretionary': 3, 'Health Care': 3, 'Information Technology': 2, 'Technology': 2, 'Financials': 1, 'Industrials': 3}",0.004740266258767001
2019-11-05,172457.37675702316,100933.25495624542,273390.6317132686,17,"{'Consumer Staples': 3, 'Materials': 1, 'Real Estate': 1, 'Energy': 1, 'Consumer Discretionary': 3, 'Health Care': 2, 'Technology': 2, 'Financials': 1, 'Industrials': 2, 'Information Technology': 1}",-0.0007037933996649759
2019-11-06,163988.5493136072,107846.34326267242,271834.8925762796,18,"{'Consumer Staples': 2, 'Materials': 1, 'Real Estate': 1, 'Energy': 1, 'Consumer Discretionary': 3, 'Health Care': 2, 'Financials': 1, 'Technology': 2, 'Industrials': 3, 'Information Technology': 1, 'Utilities': 1}",-0.005690535653104067
2019-11-07,161924.40911655722,111164.72400569916,273089.1331222564,18,"{'Consumer Staples': 2, 'Real Estate': 1, 'Energy': 1, 'Consumer Discretionary': 3, 'Health Care': 3, 'Financials': 1, 'Technology': 3, 'Industrials': 3, 'Information Technology': 1}",0.00461397922132023
2019-11-08,155391.87288341904,118436.21059799194,273828.083481411,19,"{'Consumer Staples': 2, 'Real Estate': 1, 'Energy': 1, 'Consumer Discretionary': 4, 'Health Care': 3, 'Financials': 1, 'Technology': 3, 'Industrials': 3, 'Information Technology': 1}",0.002705894411491716
2019-11-11,155223.12387203114,118796.85213279724,274019.97600482835,19,"{'Consumer Staples': 2, 'Real Estate': 1, 'Energy': 1, 'Consumer Discretionary': 4, 'Health Care': 3, 'Financials': 1, 'Technology': 2, 'Industrials': 4, 'Information Technology': 1}",0.0007007773672358386
2019-11-12,148677.53109578928,125204.67700195312,273882.2080977424,20,"{'Consumer Staples': 2, 'Real Estate': 1, 'Energy': 1, 'Consumer Discretionary': 4, 'Health Care': 3, 'Financials': 1, 'Technology': 3, 'Industrials': 4, 'Information Technology': 1}",-0.0005027659263918682
2019-11-13,155853.2418501838,117658.95513248444,273512.19698266825,19,"{'Consumer Staples': 2, 'Real Estate': 1, 'Energy': 1, 'Consumer Discretionary': 4, 'Health Care': 3, 'Financials': 1, 'Technology': 3, 'Information Technology': 1, 'Industrials': 3}",-0.001350986315044267
2019-11-14,161816.0724468143,111253.34981822968,273069.42226504395,18,"{'Consumer Staples': 2, 'Real Estate': 1, 'Energy': 1, 'Consumer Discretionary': 4, 'Financials': 1, 'Health Care': 2, 'Technology': 3, 'Information Technology': 1, 'Industrials': 3}",-0.0016188481629298979
2019-11-15,148865.82649093165,125564.62512397766,274430.45161490934,20,"{'Consumer Staples': 2, 'Real Estate': 1, 'Energy': 1, 'Consumer Discretionary': 4, 'Financials': 1, 'Health Care': 2, 'Technology': 4, 'Information Technology': 1, 'Industrials': 4}",0.0049841880448422415
2019-11-18,156136.85871926526,118799.8961648941,274936.75488415937,19,"{'Consumer Staples': 2, 'Real Estate': 1, 'Energy': 1, 'Consumer Discretionary': 4, 'Financials': 1, 'Health Care': 2, 'Technology': 4, 'Information Technology': 1, 'Industrials': 3}",0.0018449237913309435
2019-11-19,155915.2816042666,119136.8631401062,275052.1447443728,19,"{'Consumer Staples': 2, 'Real Estate': 1, 'Energy': 1, 'Consumer Discretionary': 4, 'Financials': 1, 'Health Care': 3, 'Technology': 3, 'Information Technology': 1, 'Industrials': 3}",0.0004196960143145745
2019-11-20,156292.67810513714,118289.95074748993,274582.62885262707,19,"{'Consumer Staples': 2, 'Real Estate': 1, 'Energy': 1, 'Consumer Discretionary': 4, 'Financials': 1, 'Health Care': 3, 'Technology': 3, 'Information Technology': 1, 'Industrials': 3}",-0.0017070068374929193
2019-11-21,162783.23263282256,110906.57347869873,273689.8061115213,18,"{'Consumer Staples': 2, 'Real Estate': 1, 'Energy': 1, 'Consumer Discretionary': 4, 'Financials': 1, 'Technology': 2, 'Information Technology': 1, 'Industrials': 4, 'Health Care': 2}",-0.0032515630899030423
2019-11-22,163414.25837798291,110444.40179347992,273858.6601714628,18,"{'Consumer Staples': 3, 'Real Estate': 1, 'Energy': 1, 'Consumer Discretionary': 4, 'Financials': 1, 'Technology': 3, 'Information Technology': 1, 'Industrials': 3, 'Health Care': 1}",0.0006169541435996351
2019-11-25,157719.79735436742,118001.18495082855,275720.982305196,19,"{'Consumer Staples': 3, 'Real Estate': 1, 'Energy': 1, 'Consumer Discretionary': 4, 'Financials': 1, 'Technology': 3, 'Information Technology': 1, 'Industrials': 2, 'Health Care': 2, 'Utilities': 1}",0.006800303969088262
2019-11-26,151245.61437347988,124771.46106624603,276017.0754397259,20,"{'Consumer Staples': 3, 'Real Estate': 1, 'Energy': 1, 'Consumer Discretionary': 4, 'Financials': 1, 'Technology': 4, 'Information Technology': 1, 'Industrials': 2, 'Health Care': 2, 'Utilities': 1}",0.0010738868404369661
2019-11-27,158122.00317668947,118612.40221977234,276734.40539646184,19,"{'Consumer Staples': 3, 'Real Estate': 1, 'Energy': 1, 'Consumer Discretionary': 4, 'Financials': 1, 'Technology': 4, 'Industrials': 2, 'Health Care': 2, 'Utilities': 1}",0.0025988607972646793
2019-11-29,159012.22078392204,116616.2175579071,275628.4383418291,19,"{'Consumer Staples': 3, 'Real Estate': 1, 'Energy': 1, 'Consumer Discretionary': 4, 'Financials': 1, 'Technology': 3, 'Industrials': 3, 'Health Care': 2, 'Utilities': 1}",-0.003996492785377614
2019-12-02,158720.25049484015,115347.94598293304,274068.1964777732,19,"{'Consumer Staples': 3, 'Real Estate': 1, 'Energy': 1, 'Consumer Discretionary': 4, 'Financials': 1, 'Technology': 3, 'Industrials': 3, 'Health Care': 2, 'Utilities': 1}",-0.005660670841667437
